Date,CDI,IPCA,IMA Geral,IMA-B,IMA-B 5,IMA-B 5+,IRF-M,IRF-M 1,IRF-M 1+,Ibovespa,IDIV,SMLL,S&P 500,Global BDRX,MSCI World
2014-01-17,1283.229617,280.7150152,2861.129474,3126.897178,3110.539905,3471.31504,6469.186618,6181.54314,6834.959822,49181,3258,1258,4339.51587,2248,3911.433852
2014-01-20,1283.731228,280.7849949,2855.41692,3114.611829,3105.468607,3451.907002,6459.380526,6181.541286,6818.34033,48708,3223,1253,4339.51587,2246,3866.863852
2014-01-21,1284.233036,280.8549921,2850.47135,3103.013737,3101.000502,3433.326854,6452.389472,6182.286621,6805.992955,48542,3188,1249,4352.84304,2257,3917.726353
2014-01-22,1284.731342,280.9250067,2850.809094,3101.91712,3101.648422,3430.706329,6455.037,6185.243639,6808.504756,49299,3228,1260,4354.054086,2268,3921.874934
2014-01-23,1285.229842,280.9950388,2835.842762,3065.393357,3091.90489,3368.703541,6442.63983,6185.506089,6787.31696,48320,3167,1245,4344.603806,2270,3921.641373
2014-01-24,1285.728535,281.0650884,2841.232773,3076.5039,3093.109827,3388.984273,6450.792996,6188.790953,6798.941449,47787,3147,1225,4319.790741,2250,3904.940844
2014-01-27,1286.227421,281.1351554,2835.043714,3063.396542,3089.049139,3367.188328,6441.01377,6189.635724,6781.801858,47701,3131,1221,4283.582864,2255,3858.876861
2014-01-28,1286.726501,281.2052399,2829.515345,3049.041788,3085.947978,3342.231986,6436.065273,6191.420694,6772.221908,47840,3144,1226,4331.57625,2253,3893.839358
2014-01-29,1287.225775,281.2753418,2828.837483,3048.543534,3081.322208,3345.011641,6432.010501,6189.318041,6766.754109,47556,3131,1212,4328.51574,2246,3912.471259
2014-01-30,1287.725243,281.3454612,2827.525786,3047.050631,3073.053496,3348.82832,6426.17641,6187.09294,6758.352278,47244,3115,1199,4346.245856,2240,3893.911104
2014-01-31,1288.224904,281.4155981,2827.774568,3050.08032,3074.171932,3353.721209,6420.682198,6188.823542,6747.8837,47638,3158,1198,4325.098117,2230,3878.333793
2014-02-03,1288.724759,281.5123663,2825.96701,3045.812759,3074.47417,3345.314018,6417.449057,6190.162042,6741.509464,46147,3080,1171,4196.21301,2201,3786.752871
2014-02-04,1289.225736,281.6091677,2833.375526,3056.901754,3082.872065,3359.749199,6437.125689,6196.364561,6770.479341,46964,3106,1178,4243.54704,2188,3795.612508
2014-02-05,1289.726908,281.7060023,2842.666941,3073.699188,3094.822084,3382.237516,6455.517564,6201.364442,6798.075801,46624,3090,1170,4222.503384,2177,3790.34548
2014-02-06,1290.228274,281.8028703,2845.914793,3079.855059,3098.717996,3390.869119,6460.684459,6203.406195,6805.414723,47738,3173,1183,4263.503063,2177,3828.976413
2014-02-07,1290.729836,281.8997716,2852.675043,3092.877665,3110.587633,3406.201537,6472.673297,6208.870193,6821.971456,48073,3173,1188,4279.962534,2201,3838.771663
2014-02-10,1291.231592,281.9967062,2852.520019,3090.999815,3113.181459,3400.51637,6474.15228,6212.871739,6821.852529,47710,3159,1179,4308.097024,2232,3869.924608
2014-02-11,1291.733544,282.0936742,2850.240868,3085.903344,3111.019679,3392.511912,6469.549494,6215.050738,6812.717996,48462,3200,1192,4381.2301,2256,3935.142749
2014-02-12,1292.23569,282.1906754,2848.517797,3082.853838,3107.718303,3389.342629,6464.122658,6216.800041,6802.480601,48216,3201,1185,4381.869636,2276,3944.576263
2014-02-13,1292.738032,282.2877101,2856.033625,3097.150009,3111.874663,3413.335421,6476.867577,6219.104631,6822.357564,47812,3155,1177,4435.141954,2266,3982.776041
2014-02-14,1293.240569,282.3847781,2860.473954,3104.860362,3118.915468,3422.402786,6486.530093,6223.166472,6835.923718,48201,3170,1184,4398.738412,2259,3947.739911
2014-02-17,1293.743302,282.4818795,2867.198152,3117.147018,3127.425575,3439.038388,6499.637241,6227.971443,6854.783998,47576,3118,1171,4398.738412,2261,3947.033398
2014-02-18,1294.24623,282.5790143,2873.80916,3129.127484,3138.101522,3453.326557,6511.941617,6232.611859,6872.404877,46599,3066,1142,4414.694708,2267,3982.482675
2014-02-19,1294.749353,282.6761824,2872.925857,3126.623695,3137.264852,3449.229743,6510.844199,6235.013084,6869.004694,47150,3099,1152,4386.43975,2251,3969.788538
2014-02-20,1295.252672,282.773384,2884.95464,3150.159518,3146.737436,3486.459475,6531.88917,6239.53219,6901.362837,47288,3107,1156,4378.492422,2237,3941.150099
2014-02-21,1295.756187,282.870619,2892.563895,3165.170785,3151.935405,3510.876807,6543.928701,6241.620689,6920.197191,47380,3111,1168,4338.140625,2215,3921.395625
2014-02-24,1296.259897,282.9678875,2896.98165,3170.658667,3155.573618,3518.419109,6553.360987,6244.34441,6934.246431,47393,3090,1180,4321.744551,2227,3902.343921
2014-02-25,1296.763803,283.0651894,2900.281617,3172.345446,3156.940031,3520.53968,6565.377904,6247.524809,6952.333599,46715,3041,1169,4311.491904,2212,3900.90801
2014-02-26,1297.270705,283.1625247,2904.405921,3181.609726,3159.539379,3536.093729,6568.51511,6250.126406,6955.904964,46599,3041,1171,4327.638264,2215,3904.727463
2014-02-27,1297.788993,283.2598935,2915.438612,3205.713749,3167.253089,3575.805391,6580.210998,6253.938617,6973.043346,47606,3107,1191,4345.714044,2201,3910.059896
2014-02-28,1298.307489,283.3572959,2905.28193,3185.474422,3162.301194,3541.24613,6560.644455,6254.481802,6939.87632,47094,3088,1186,4338.84063,2225,3909.37836
2014-03-05,1298.824327,283.4939132,2905.900737,3185.256773,3163.32104,3540.019742,6562.628114,6257.288619,6941.379817,46589,3060,1182,4354.73444,2217,3902.14706
2014-03-06,1299.341371,283.6305965,2903.778206,3181.117688,3163.128147,3532.299138,6557.728051,6259.308071,6931.885336,47093,3077,1189,4334.813082,2231,3893.893196
2014-03-07,1299.85862,283.7673456,2896.551242,3166.626102,3160.182865,3507.07614,6544.635317,6260.877805,6908.981874,46244,3019,1170,4391.233128,2254,3930.921047
2014-03-10,1300.376076,283.9041607,2890.607489,3149.737602,3155.532497,3478.651362,6543.449,6262.788322,6905.767241,45533,2981,1151,4394.45497,2264,3924.745025
2014-03-11,1300.893738,284.0410417,2888.13514,3139.096769,3154.500997,3459.229716,6550.35373,6266.201395,6915.113282,45697,2990,1158,4381.646743,2261,3923.131997
2014-03-12,1301.411605,284.1779888,2894.575594,3151.753444,3163.110674,3476.450144,6561.301834,6269.211324,6931.479906,45861,3002,1157,4418.10618,2259,3938.868655
2014-03-13,1301.929679,284.3150018,2897.647028,3159.648593,3168.525314,3487.157099,6559.958924,6270.967146,6928.103115,45443,2992,1158,4336.314124,2237,3879.130951
2014-03-14,1302.447959,284.4520809,2895.524272,3154.439051,3169.277623,3476.647169,6557.159241,6273.414645,6921.844817,44965,2970,1142,4352.063094,2214,3879.312549
2014-03-17,1302.966445,284.5892262,2895.48737,3153.154063,3171.192462,3472.677381,6557.916121,6276.194302,6921.319333,45117,2981,1138,4371.596394,2235,3889.726685
2014-03-18,1303.485138,284.7264375,2891.924857,3144.465658,3168.897482,3458.126764,6553.614837,6278.421069,6912.692473,46150,3055,1161,4403.90645,2245,3917.572635
2014-03-19,1304.005909,284.863715,2885.044481,3129.362027,3162.938169,3434.355493,6543.528026,6279.694932,6895.005777,46567,3078,1170,4342.665026,2242,3869.554756
2014-03-20,1304.526889,285.0010587,2889.277674,3141.153657,3164.36647,3455.407023,6542.60744,6282.22655,6891.835269,47278,3126,1181,4384.24742,2234,3874.412756
2014-03-21,1305.048076,285.1384685,2896.352655,3152.56513,3169.68976,3472.732684,6556.539256,6285.543011,6912.993368,47380,3143,1189,4338.72574,2228,3843.291108
2014-03-24,1305.569472,285.2759447,2903.215927,3164.162657,3174.728438,3490.627988,6570.375846,6289.217179,6933.761757,47993,3159,1195,4318.176512,2223,3826.546406
2014-03-25,1306.091076,285.4134871,2912.264541,3181.346453,3179.509516,3519.218786,6585.05721,6292.010318,6956.510353,48180,3185,1195,4314.059688,2218,3828.615244
2014-03-26,1306.612888,285.5510959,2919.011951,3195.005841,3184.746895,3540.834591,6594.424086,6294.865888,6970.332506,47965,3171,1188,4282.933464,2206,3824.670958
2014-03-27,1307.133032,285.688771,2930.596539,3217.618266,3191.178301,3578.349489,6613.203944,6297.638252,6999.947473,49646,3262,1212,4221.35832,2163,3774.075243
2014-03-28,1307.653384,285.8265124,2925.886013,3209.589628,3190.49824,3563.7899,6602.645786,6300.585484,6980.394433,49768,3265,1222,4198.778486,2160,3756.247911
2014-03-31,1308.173942,285.9643203,2925.297935,3208.087891,3190.757611,3560.767668,6601.731847,6303.282504,6977.128462,50414,3308,1237,4237.10542,2185,3787.976862
2014-04-01,1308.694708,286.0598179,2925.518833,3208.553399,3191.047815,3561.41795,6600.883776,6305.73842,6974.12798,50270,3277,1232,4265.04624,2197,3808.522614
2014-04-02,1309.215681,286.1553474,2929.35853,3214.92602,3195.00084,3570.335338,6608.281348,6308.707159,6984.368889,51701,3368,1253,4294.42299,2203,3832.397219
2014-04-03,1309.748602,286.2509088,2931.359722,3217.519897,3200.797909,3570.726854,6612.975485,6313.678737,6989.040075,51408,3355,1246,4308.473247,2210,3843.970573
2014-04-04,1310.28174,286.3465021,2936.352772,3224.643821,3204.190431,3581.48928,6624.993361,6315.494156,7007.456854,51081,3337,1243,4181.53178,2151,3758.156984
2014-04-07,1310.815094,286.4421273,2940.855886,3230.898555,3206.748279,3591.263902,6636.336104,6318.439585,7024.109988,52155,3402,1240,4119.236304,2108,3704.524156
2014-04-08,1311.348666,286.5377845,2947.518244,3240.737386,3208.817113,3608.150967,6652.871845,6320.705169,7049.58763,51629,3380,1239,4069.496904,2100,3655.963803
2014-04-09,1311.882455,286.6334736,2947.899061,3243.143232,3210.950722,3611.021741,6647.642823,6321.962473,7040.362984,51185,3348,1231,4139.577198,2117,3704.306685
2014-04-10,1312.416461,286.7291947,2946.750379,3240.950297,3212.913243,3605.38392,6644.901517,6325.83611,7033.624789,51127,3343,1232,4030.392996,2078,3641.247282
2014-04-11,1312.950685,286.8249477,2947.264565,3243.116811,3212.670771,3609.642169,6642.597197,6327.906452,7028.662422,51867,3364,1234,4005.230571,2081,3614.221561
2014-04-14,1313.485126,286.9207327,2945.716615,3241.465177,3212.589705,3606.60151,6635.016293,6330.06311,7015.091207,51596,3369,1233,4044.915856,2090,3633.380066
2014-04-15,1314.019784,287.0165497,2948.683766,3247.328699,3215.616574,3615.278424,6638.434115,6333.128046,7018.820677,50454,3312,1214,4101.920586,2108,3664.995645
2014-04-16,1314.554661,287.1123987,2949.766051,3248.101507,3217.473563,3615.308877,6641.126026,6336.061647,7021.450555,51200,3347,1232,4160.773002,2147,3719.598933
2014-04-17,1315.089755,287.2082797,2954.490127,3252.663205,3218.661339,3622.918412,6657.086535,6340.1048,7044.94338,52111,3405,1239,4192.55577,2155,3754.073587
2014-04-22,1315.625066,287.3041927,2956.346578,3255.732033,3216.450405,3630.325807,6660.074785,6342.717898,7048.243531,51976,3416,1241,4219.401795,2171,3775.879147
2014-04-23,1316.160596,287.4001378,2963.657184,3267.644462,3222.756552,3647.761423,6675.855786,6346.309124,7071.712652,51569,3391,1226,4205.749614,2160,3765.89502
2014-04-24,1316.696344,287.4961149,2966.310822,3271.682782,3224.461398,3654.001225,6680.34125,6348.734267,7077.552265,51817,3389,1226,4175.962169,2162,3737.03945
2014-04-25,1317.23231,287.592124,2968.702302,3275.862348,3226.598424,3660.176063,6683.659607,6351.10536,7081.531003,51399,3337,1211,4160.0405,2155,3729.9717
2014-04-28,1317.768493,287.6881652,2967.466965,3271.1305,3227.312198,3650.803474,6684.79627,6353.710114,7081.833115,51383,3316,1210,4181.91491,2154,3741.715813
2014-04-29,1318.304896,287.7842385,2968.680368,3275.34592,3229.449693,3657.044862,6682.275298,6356.111537,7076.323454,51838,3368,1220,4169.704767,2168,3734.710922
2014-04-30,1318.841516,287.8803439,2973.069992,3285.676516,3232.757883,3673.807678,6686.17419,6359.098277,7080.879417,51626,3381,1225,4212.5122,2175,3773.791112
2014-05-02,1319.378355,287.9432563,2982.964356,3306.085468,3236.636461,3708.94386,6701.107664,6362.039494,7103.358631,52980,3436,1246,4180.081194,2158,3753.102457
2014-05-05,1319.915413,288.0061824,2981.181859,3303.033873,3235.264406,3704.292377,6696.71207,6364.302885,7094.712045,53446,3446,1248,4200.153276,2183,3765.828108
2014-05-06,1320.452689,288.0691223,2993.363905,3328.24067,3238.631063,3748.770858,6715.248504,6367.472098,7123.299405,53779,3481,1245,4169.124584,2149,3757.964505
2014-05-07,1320.990183,288.132076,2998.41335,3340.989478,3241.841108,3770.120848,6718.086641,6369.802283,7126.533602,54052,3503,1254,4185.03,2145,3752.384613
2014-05-08,1321.527897,288.1950434,2994.134941,3331.372679,3240.406447,3753.265793,6711.715788,6371.398138,7115.04503,53422,3448,1256,4146.46,2140,3728.980021
2014-05-09,1322.065829,288.2580245,2993.990793,3324.930627,3237.198754,3743.682896,6719.991125,6375.284315,7126.276602,53100,3407,1249,4168.72,2144,3735.723608
2014-05-12,1322.603981,288.3210195,2991.038599,3316.936323,3237.141533,3728.808422,6717.82488,6377.233708,7121.498788,54052,3473,1256,4203.74,2162,3756.534248
2014-05-13,1323.142351,288.3840282,2993.958106,3322.132367,3239.790331,3736.491041,6722.813907,6380.047853,7127.978152,53907,3466,1257,4193.55,2165,3752.723279
2014-05-14,1323.680941,288.4470507,3004.585196,3344.603692,3246.804747,3773.091932,6737.133241,6383.261635,7149.587558,54412,3512,1256,4179.13,2149,3750.429559
2014-05-15,1324.21975,288.5100869,3001.780498,3337.480545,3247.520448,3759.255533,6734.048899,6385.866617,7142.890492,53855,3455,1241,4146.93,2142,3729.070411
2014-05-16,1324.758778,288.5731369,3003.464148,3338.425484,3249.717704,3759.304286,6739.939249,6389.152194,7150.563327,53975,3450,1240,4151.95,2142,3722.643012
2014-05-19,1325.298025,288.6362007,3007.480708,3345.678064,3252.115441,3771.176729,6747.028364,6392.2198,7160.346912,53353,3408,1237,4168.1,2145,3727.655901
2014-05-20,1325.837493,288.6992783,3010.238636,3352.240801,3251.45598,3784.168533,6749.488603,6395.328424,7162.476078,52366,3342,1226,4149.44,2143,3717.794525
2014-05-21,1326.377179,288.7623696,3020.801578,3375.378016,3256.774918,3823.896232,6763.32752,6398.733658,7183.175097,52203,3329,1227,4174.62,2152,3729.051105
2014-05-22,1326.917086,288.8254748,3026.383513,3386.503347,3262.681947,3840.336757,6772.389316,6402.306804,7195.896767,52806,3378,1237,4188.27,2159,3745.353064
2014-05-23,1327.457212,288.8885937,3025.378587,3381.391355,3263.610159,3829.887421,6775.417661,6404.897309,7199.283198,52626,3378,1238,4216.71,2178,3767.217259
2014-05-26,1327.997558,288.9517265,3026.812438,3383.627619,3265.400615,3832.712718,6777.924075,6407.382285,7201.874785,52932,3401,1241,4220.89,2175,3782.596904
2014-05-27,1328.538124,289.014873,3021.751586,3371.458967,3264.252967,3810.507311,6770.72362,6409.406201,7188.753755,52173,3353,1230,4273.88,2205,3817.316576
2014-05-28,1329.07891,289.0780333,3031.028294,3390.837339,3272.384675,3840.858467,6783.726775,6412.738482,7208.120517,52639,3384,1242,4278.86,2199,3822.617873
2014-05-29,1329.619916,289.1412075,3042.543289,3415.168918,3278.468709,3882.247067,6800.723897,6416.352997,7233.895041,52239,3365,1249,4272.26,2197,3812.148125
2014-05-30,1330.161142,289.2043954,3047.911758,3425.826158,3280.212989,3901.106939,6808.93493,6419.39244,7245.545142,51239,3284,1238,4306.87,2216,3840.296976
2014-06-02,1330.702589,289.2621259,3039.317837,3402.670463,3276.539919,3860.035973,6803.192337,6422.122075,7234.389706,51605,3316,1234,4358.13,2251,3887.89928
2014-06-03,1331.244256,289.319868,3031.891818,3383.509729,3272.825469,3826.587383,6795.576965,6424.825614,7219.94591,52032,3345,1247,4359.17,2254,3887.023159
2014-06-04,1331.786143,289.3776216,3032.537164,3382.235706,3275.67508,3821.902132,6800.121732,6427.657771,7225.714037,51832,3333,1250,4395.95,2261,3916.845473
2014-06-05,1332.328251,289.4353867,3035.701679,3383.025964,3281.548098,3818.735485,6815.332883,6431.48818,7248.643262,51558,3325,1252,4403.87,2263,3916.2492
2014-06-06,1332.87058,289.4931634,3055.212467,3428.79051,3293.723867,3895.999886,6836.320811,6434.808828,7281.540529,53128,3432,1269,4375.52,2258,3893.022404
2014-06-09,1333.415039,289.5509515,3052.482195,3420.041477,3293.649717,3879.437719,6835.756673,6437.281817,7279.012648,54273,3501,1292,4358.36,2249,3877.496096
2014-06-10,1333.957811,289.6087512,3051.330823,3415.560557,3293.751662,3870.844,6836.975512,6439.441189,7279.66161,54604,3533,1304,4349.48,2251,3869.062783
2014-06-11,1334.500803,289.6665625,3057.386322,3429.49753,3296.305668,3895.291009,6844.078087,6442.211082,7289.738483,55102,3566,1307,4336.24,2262,3861.790071
2014-06-12,1335.044016,289.7243853,3058.623665,3430.983146,3297.705724,3897.000546,6846.999853,6444.863813,7292.913032,55102,3566,1307,4305.3,2262,3848.880225
2014-06-13,1335.58745,289.7822196,3069.996808,3455.148078,3306.875729,3935.619788,6863.096941,6447.912516,7317.822273,54806,3542,1297,4326.74,2235,3859.791718
2014-06-16,1336.131105,289.8400655,3058.495892,3426.537636,3304.271574,3883.336501,6852.92771,6450.473357,7299.2078,54629,3525,1291,4323.77,2248,3853.43725
2014-06-17,1336.674982,289.8979229,3052.518203,3410.896093,3302.730629,3854.887768,6847.982523,6453.352988,7289.107397,54299,3509,1295,4366.76,2292,3887.247013
2014-06-18,1337.21908,289.9557919,3060.335896,3425.247478,3309.112234,3877.056845,6863.030997,6456.408871,7312.26197,55202,3575,1306,4409.86,2268,3915.897678
2014-06-20,1337.7634,290.0136724,3058.584706,3421.274418,3308.768849,3869.792646,6860.790456,6459.022123,7306.846311,54638,3528,1296,4392.9,2266,3910.75953
2014-06-23,1338.307941,290.0715645,3060.914501,3424.778519,3311.463239,3874.305965,6865.2936,6461.809183,7312.573902,54210,3502,1286,4356.01,2251,3875.879558
2014-06-24,1338.852704,290.1294682,3067.02492,3437.727341,3314.871515,3896.168747,6873.819805,6464.631045,7324.993377,54280,3476,1288,4332.27,2249,3860.925803
2014-06-25,1339.397688,290.1873834,3071.26012,3445.62563,3318.378536,3908.373541,6881.061082,6467.339698,7335.34102,53425,3445,1279,4321.16,2239,3832.986022
2014-06-26,1339.942895,290.2453101,3075.816597,3457.37735,3321.62066,3928.097216,6882.779457,6469.649359,7336.727266,53506,3460,1283,4323.3,2228,3837.453494
2014-06-27,1340.488323,290.3032484,3066.196589,3434.564821,3317.972846,3887.71469,6872.536524,6472.370874,7317.886719,53157,3430,1273,4309.21,2234,3825.546443
2014-06-30,1341.033973,290.3611983,3063.987255,3427.850036,3316.601359,3876.06399,6871.526934,6475.215758,7314.376846,53168,3434,1272,4317.41,2245,3839.871538
2014-07-01,1341.579846,290.362474,3072.633833,3443.911559,3322.574331,3901.800369,6888.684022,6478.43438,7340.946154,53171,3425,1262,4351.96,2257,3869.938882
2014-07-02,1342.125941,290.3637497,3067.759781,3431.156193,3320.011263,3879.635356,6884.611447,6481.013266,7332.419625,53028,3433,1248,4370.62,2279,3888.855264
2014-07-03,1342.672258,290.3650254,3073.043022,3441.716313,3324.108957,3896.421435,6892.730786,6483.688202,7344.312666,53874,3489,1248,4423.76,2275,3930.62686
2014-07-04,1343.218797,290.366301,3074.673578,3444.324497,3325.563176,3900.217269,6896.441235,6486.421106,7348.760942,54055,3497,1256,4397.55,2275,3905.852116
2014-07-07,1343.765559,290.3675767,3077.803554,3449.991245,3327.780898,3909.21007,6901.830096,6489.110537,7356.057334,53801,3489,1251,4390.58,2285,3895.83592
